INCA ID,Dimensions Researcher ID,Additional Researcher DIM ID to combine,Additional Researcher DIM ID to combine 2,prenom_port,nom_port,URL 1,URL 2,URL 3
inca_269,ur.01316771114.04,,,Andrea,CAVALCANTI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01316771114.04,,
inca_270,ur.0611165631.43,,,Christophe,CAZAUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0611165631.43,,
inca_271,ur.0646114471.00,,,Christophe,CELLIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0646114471.00,,
inca_273,ur.01346711657.54,,,Christian,CHABANNON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01346711657.54,,
inca_275,ur.01251137262.19,,,Nathalie,CHABBERT - BUFFET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01251137262.19,,
inca_276,ur.01325545237.24,,,Guy,CHABOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01325545237.24,,
inca_277,ur.01231520151.13,,,Camille,CHAKIBA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01231520151.13,,
inca_278,ur.0737315522.74,,,Mathias,CHAMAILLARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0737315522.74,,
inca_279,ur.01224001554.16,,,Pascal,CHAMBON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01224001554.16,,
inca_280,ur.0657322171.21,,,Olivier,CHAPET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0657322171.21,,
inca_281,ur.0577716226.00,,,Nathalie,CHAPUT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0577716226.00,,
inca_283,ur.0633240750.32,,,Emmanuelle,CHARAFE-JAUFFRET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0633240750.32,,
inca_285,ur.01205332642.88,,,Aude,CHARBONNIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01205332642.88,,
inca_286,ur.01355702425.05,,,Barbara,CHARBOTEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01355702425.05,,
inca_287,ur.014077340210.49,ur.012152464121.34,,Patrick,CHASKIEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014077340210.49,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012152464121.34,
inca_288,ur.0600456446.55,,,Virginie,CHASLES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0600456446.55,,
inca_289,ur.01234546125.36,,,Bruno,CHATTON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01234546125.36,,
inca_290,ur.01243260227.41,,,Anne,CHAUCHEREAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01243260227.41,,
inca_291,ur.01023016124.02,,,Bruno,CHAUFFERT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01023016124.02,,
inca_292,ur.01035013747.60,,,Franck,CHAUVIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01035013747.60,,
inca_293,ur.01203667244.10,,,Pierre,CHAUVIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01203667244.10,,
inca_295,ur.01040660567.84,,,Philippe,CHAVRIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01040660567.84,,
inca_296,ur.0671734306.06,,,Patrice,CHEVALLIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0671734306.06,,
inca_298,ur.01153635027.79,,,Eric,CHEVET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01153635027.79,,
inca_300,ur.01162730760.85,,,Sylvie,CHEVILLARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01162730760.85,,
inca_301,ur.01327063503.03,ur.011126601056.16,,Christine,CHEVREAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01327063503.03,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.011126601056.16,
inca_302,ur.01341427274.46,,,Jean-Michel,CHEZAL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01341427274.46,,
inca_303,ur.01243716023.06,,,Frédéric,CHIBON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01243716023.06,,
inca_304,ur.0640271561.06,,,Hervé,CHNEIWEISS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0640271561.06,,
inca_305,ur.01215163502.83,ur.0606476547.87,ur.013774407411.08,Christine,CHOMIENNE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01215163502.83,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0606476547.87,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.013774407411.08
inca_307,ur.0732370265.43,,,Joseph,CICCOLINI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0732370265.43,,
inca_308,ur.0676100551.03,,,Emmanuelle,CLAPPIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0676100551.03,,
inca_309,ur.01015162520.73,,,Jean-Marc,CLASSE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01015162520.73,,
inca_313,ur.01035350601.10,,,Jacqueline,CLAVEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01035350601.10,,
inca_317,ur.01317056332.92,ur.01070632310.96,ur.0600526211.88,Françoise,CLAVEL-CHAPELON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01317056332.92,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01070632310.96,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0600526211.88
inca_325,ur.01116665131.63,,,Bruno,CLEMENT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01116665131.63,,
inca_326,ur.01144051770.07,,,Fabrizio,CLERI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01144051770.07,,
inca_327,ur.0762650444.97,,,Stéphanie,CLISANT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0762650444.97,,
inca_328,ur.0663431075.29,,,Thomas,CLUZEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0663431075.29,,
inca_329,ur.0606733316.07,,,Philippe,COCHARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0606733316.07,,
inca_330,ur.01357423700.96,ur.01256561043.16,,Bertrand,COIFFIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01357423700.96,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01256561043.16,
inca_332,ur.01120115241.15,,,Frédéric,COIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01120115241.15,,
inca_333,ur.01026233654.21,,,Guillaume,COINDARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01026233654.21,,
inca_334,ur.01321610520.65,ur.015056704617.81,,Jean-Michel,COINDRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01321610520.65,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.015056704617.81,
inca_335,ur.01353512175.13,,,Pierre,COLIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01353512175.13,,
inca_336,ur.0600613346.21,ur.01163743050.81,,Jean-Luc,COLL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0600613346.21,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01163743050.81,
inca_337,ur.01022537037.69,,,Yves,COLLETTE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01022537037.69,,
inca_338,ur.0755651575.16,,,Marc,COLOMBEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0755651575.16,,
inca_339,ur.0625633622.04,,,Marc,COLONNA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0625633622.04,,
inca_340,ur.0701476417.12,,,Jean-Marie,COMMER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0701476417.12,,
inca_341,ur.01133315377.83,,,Philippe,COMPAGNON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01133315377.83,,
inca_342,ur.01324214010.60,ur.014715761666.88,,Thierry,CONROY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01324214010.60,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014715761666.88,
inca_345,ur.0622235336.61,,,Olivier,COQUERET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0622235336.61,,
inca_347,ur.01271735002.38,,,Pierre,CORDELIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01271735002.38,,
inca_348,ur.01153646314.12,,,Edouard,CORNET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01153646314.12,,
inca_349,ur.01266005333.60,,,David,CORNU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01266005333.60,,
inca_350,ur.0624240440.88,,,Jérémie,COSETTE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0624240440.88,,
inca_351,ur.01072524135.82,,,Alexis,COSTE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01072524135.82,,
inca_352,ur.01117507066.19,ur.01256334671.51,,Vincent,COULON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01117507066.19,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01256334671.51,
inca_353,ur.01363226267.30,,,François,COULOUVRAT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01363226267.30,,
inca_354,ur.01305370157.65,,,Laurent,COUNILLON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01305370157.65,,
inca_355,ur.01043031571.28,,,Frédéric,COURBON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01043031571.28,,
inca_357,ur.0737351730.47,,,Florence,COUSSON-GELIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0737351730.47,,
inca_358,ur.01325213233.35,,,Charles,COUTANT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01325213233.35,,
inca_359,ur.0724121076.59,,,Jean-Pierre,CRAVEDI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0724121076.59,,
inca_360,ur.01241631123.20,,,Gilles,CREHANGE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01241631123.20,,
inca_361,ur.0735243454.01,,,Gaël,CRISTOFARI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0735243454.01,,
inca_362,ur.0626730341.50,ur.010413256753.62,,Olivier,CUSSENOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0626730341.50,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.010413256753.62,
inca_363,ur.07502660313.10,,,Jean-Pierre,CUSSONNEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.07502660313.10,,
inca_364,ur.01143256135.73,,,Olivier,CUVILLIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01143256135.73,,
inca_365,ur.0630750367.35,,,Sébastien,CZERNICHOW,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0630750367.35,,
inca_366,ur.0600701500.21,,,David,DA FONSECA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0600701500.21,,
inca_367,ur.01365655355.90,,,Sandrine,DABAKUYO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01365655355.90,,
inca_368,ur.01276523506.08,,,Florence,DALENC,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01276523506.08,,
inca_369,ur.01134156011.22,,,Vincent,DANCOURT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01134156011.22,,
inca_370,ur.0732176005.82,,,Virginie,DANGLES - MARIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0732176005.82,,
inca_371,ur.0603527345.87,,,Robert,DANTE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0603527345.87,,
inca_373,ur.0723216705.15,,,Nicole,DARMON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0723216705.15,,
inca_374,ur.01123634737.32,,,Caroline,DARTIGEAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01123634737.32,,
inca_375,ur.01175415011.75,,,Olivier,DASSONVILLE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01175415011.75,,
inca_379,ur.01035103154.94,ur.0614323762.29,,Irwin,DAVIDSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01035103154.94,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0614323762.29,
inca_380,ur.01105624024.07,,,François,DAVODEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01105624024.07,,
inca_381,ur.01347655027.14,,,Thierry,DE BAERE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01347655027.14,,
inca_383,ur.0754047333.21,,,Cédric,DE BAZELAIRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0754047333.21,,
inca_384,ur.01123211416.80,,,Stéphane,DE BOTTON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01123211416.80,,
inca_385,ur.01150404225.36,,,Emilie,DE CARLI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01150404225.36,,
inca_386,ur.01165505667.83,,,Patricia,DE CREMOUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01165505667.83,,
inca_387,ur.01371121274.06,,,Renaud,DE CREVOISIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01371121274.06,,
inca_388,ur.01304763136.25,,,Christelle,DE LA FOUCHARDIERE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01304763136.25,,
inca_389,ur.01351073314.67,,,Hugues,de LAVALLADE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01351073314.67,,
inca_390,ur.0617462517.25,,,Antonello,DE MARTINO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0617462517.25,,
inca_391,ur.01111055517.48,,,Sandrine,DE SERANNO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01111055517.48,,
inca_392,ur.01275135635.22,ur.0737674360.94,ur.015422753201.22,Hugues,DE THE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01275135635.22,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0737674360.94,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.015422753201.22
inca_393,ur.0604312101.18,ur.014614112731.42,,Florent,DE VATHAIRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0604312101.18,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014614112731.42,
inca_394,ur.01000071254.32,,,Jean-Pierre,DE VILLARTAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01000071254.32,,
inca_396,ur.01106414753.29,,,Michelle,DEBATISSE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01106414753.29,,
inca_397,ur.01224577007.14,,,Philippe,DEBOURDEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01224577007.14,,
inca_398,ur.01311320125.44,,,Thomas,DECAENS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01311320125.44,,
inca_400,ur.01320730502.32,,,Didier,DECAUDIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01320730502.32,,
inca_402,ur.01276375576.23,,,Olivier,DECAUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01276375576.23,,
inca_403,ur.0602231301.36,,,Véronique,DEDIEU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0602231301.36,,
inca_404,ur.01063527004.68,,,Pierre-Antoine,DEFOSSEZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01063527004.68,,
inca_405,ur.01275127636.56,,,Françoise,DEGOS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01275127636.56,,
inca_408,ur.0763101741.06,,,Elaine,DEL NERY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0763101741.06,,
inca_409,ur.01153374325.94,,,Sylvie,DELANIAN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01153374325.94,,
inca_410,ur.01332005443.21,,,Martine,DELANNES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01332005443.21,,
inca_411,ur.01175230363.46,ur.016142061201.50,,Jean-Yves,DELATTRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01175230363.46,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.016142061201.50,
inca_412,ur.01346440237.46,ur.011400160563.08,,Olivier,DELATTRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01346440237.46,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.011400160563.08,
inca_416,ur.01036157505.69,,,Jacques,DELAUNAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01036157505.69,,
inca_417,ur.0774547707.03,,,François,DELHOMMEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0774547707.03,,
inca_418,ur.0675135226.16,,,Jean-Pierre,DELORD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0675135226.16,,
inca_419,ur.01332315001.22,,,Jacqueline,DELOUMEAUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01332315001.22,,
inca_420,ur.01005527046.96,,,Jean-Robert,DELPERO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01005527046.96,,
inca_421,ur.01147424500.15,,,Cyrille,DELPIERRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01147424500.15,,
inca_422,ur.0663135045.42,,,Gregory,DELPON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0663135045.42,,
inca_423,ur.01050174023.78,,,Georges,DELSOL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01050174023.78,,
inca_424,ur.062276775.14,,,Florence,DEMENAIS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.062276775.14,,
inca_425,ur.0630135115.86,,,Sylvianne,DENNLER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0630135115.86,,
inca_426,ur.01114262543.88,,,Christèle,DESBOIS-MOUTON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01114262543.88,,
inca_427,ur.01170153323.80,ur.0747173615.19,,Laurence,DESJARDINS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01170153323.80,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0747173615.19,
inca_428,ur.0612431507.37,,,Eric,DEUTSCH,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0612431507.37,,
inca_430,ur.01227230223.82,,,Nathalie,DHEDIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01227230223.82,,
inca_431,ur.0676466763.31,,,Frédéric,DI FIORE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0676466763.31,,
inca_432,ur.01202454353.33,,,James P,DI SANTO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01202454353.33,,
inca_433,ur.01273630203.48,,,Ibrahima,DIALLO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01273630203.48,,
inca_434,ur.01115035706.87,,,Olivia,DIAZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01115035706.87,,
inca_435,ur.0726222156.78,,,Jean-Jacques,DIAZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0726222156.78,,
inca_436,ur.01104241537.43,,,Véronique,DIERAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01104241537.43,,
inca_437,ur.013254704361.95,,,François,DIEU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.013254704361.95,,
inca_438,ur.0600727555.22,,,Marie-Thérèse,DIMANCHE-BOITREL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0600727555.22,,
inca_439,ur.0643744036.14,,,Gilles,DIVITA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0643744036.14,,
inca_440,ur.0727020451.10,,,Florence,DIXMERIAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0727020451.10,,
inca_442,ur.01036301740.76,,,Hervé,DOMBRET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01036301740.76,,
inca_446,ur.01304317106.95,ur.016405275153.45,,Thierry,DOUKI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01304317106.95,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.016405275153.45,
inca_448,ur.01034676267.07,ur.01300510715.99,,François,DOZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01034676267.07,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01300510715.99,
inca_449,ur.01146563400.12,ur.015616311301.82,,Brigitte,DRENO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01146563400.12,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.015616311301.82,
inca_451,ur.01260617123.41,,,Keltouma,DRIOUCH,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01260617123.41,,
inca_452,ur.01217403442.01,,,Franck,DROUET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01217403442.01,,
inca_453,ur.01233373126.35,,,Youenn,DROUET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01233373126.35,,
inca_454,ur.01275624417.35,,,Patrice,DUBREUIL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01275624417.35,,
inca_455,ur.01216350150.69,,,Bernard,DUCOMMUN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01216350150.69,,
inca_458,ur.01275151763.37,,,Patrick,DUCOROY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01275151763.37,,
inca_459,ur.014017005377.47,ur.012561063445.03,,Michel,DUCREUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014017005377.47,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012561063445.03,
inca_461,ur.01066617566.14,,,Virginie,DUCROT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01066617566.14,,
inca_462,ur.01061110707.21,,,Christelle,DUFOUR,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01061110707.21,,
inca_463,ur.01132610144.68,,,Armelle,DUFRESNE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01132610144.68,,
inca_464,ur.01101150713.53,,,Hélène,DUMOND,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01101150713.53,,
inca_465,ur.0577711132.86,,,Charles,DUMONTET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0577711132.86,,
inca_467,ur.01305547743.30,,,Aurélien,DUPRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01305547743.30,,
inca_468,ur.01013304051.46,,,Xavier,DURANDO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01013304051.46,,
inca_469,ur.01326701035.49,,,Martine,DUTERQUE-COQUILLAUD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01326701035.49,,
inca_470,ur.0756714464.43,,,Alex,DUVAL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0756714464.43,,
inca_471,ur.01062404303.45,ur.01326546431.79,ur.01100316707.18,Jean-Marc,EGLY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01062404303.45,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01326546431.79,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01100316707.18
inca_472,ur.0617020546.45,,,François,EISINGER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0617020546.45,,
inca_473,ur.01216312244.45,,,Jean-François,ELIAOU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01216312244.45,,
inca_474,ur.01260460625.42,,,Dominique,ELIAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01260460625.42,,
inca_476,ur.0662242434.27,,,Anouk,EMADALI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0662242434.27,,
inca_477,ur.01336011345.47,,,Natacha,ENTZ-WERLE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01336011345.47,,
inca_478,ur.0746670105.88,,,Gabriel,ETIENNE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0746670105.88,,
inca_479,ur.010602451035.39,,,Juliette,EUGENE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.010602451035.39,,
inca_480,ur.01145306264.22,,,Clarisse,EVENO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01145306264.22,,
inca_481,ur.0767253073.96,,,Jonathan,EWBANK,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0767253073.96,,
inca_482,ur.01125065603.92,,,Jean-Marc,EXTRA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01125065603.92,,
inca_484,ur.01102160315.33,,,Alain,EYCHENE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01102160315.33,,
inca_485,ur.01065560367.99,,,Robin,FAHRAEUS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01065560367.99,,
inca_488,ur.01102554231.32,,,Jamila,FAIVRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01102554231.32,,
inca_489,ur.01267312425.75,,,Jean,FAIVRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01267312425.75,,
inca_492,ur.01334456404.06,,,Alain,FAIVRE-CHAUVET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01334456404.06,,
inca_493,ur.01222127140.13,,,Lluis,FAJAS- COLL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01222127140.13,,
inca_495,ur.01116440114.10,,,Claire,FALANDRY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01116440114.10,,
inca_496,ur.01012702007.53,,,Sophie,FANTONI-QUINTON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01012702007.53,,
inca_497,ur.0636742444.26,,,Odile,FAUVARQUE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0636742444.26,,
inca_498,ur.01310702711.22,,,François,FAVIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01310702711.22,,
inca_499,ur.0611306206.46,,,Marie-Christine,FAVROT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0611306206.46,,
inca_500,ur.01247036544.33,,,Jérôme,FAYETTE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01247036544.33,,
inca_501,ur.0745775356.21,ur.01050413565.13,,Nicolas,FAZILLEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0745775356.21,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01050413565.13,
inca_502,ur.07361054220.16,,,Robert,FEIL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.07361054220.16,,
inca_503,ur.0766554473.71,,,Pierre,FENAUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0766554473.71,,
inca_505,ur.01212042461.68,,,Chloé,FERAL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01212042461.68,,
inca_506,ur.0601335226.02,,,Cyrille,FERAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0601335226.02,,
inca_509,ur.0722036332.02,ur.012040557167.19,,Claude,FEREC,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0722036332.02,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012040557167.19,
